subj,trial,condition,target,fb_true,respond,error,trial_duration,fb_time,fb,conf,fb_offset,viewAmount
Test_04,30,FB,-343.685587,71.39513,348.6571,4.97151304,97.825,45.30833333,-26.49048,0.8539954,-97.88561,0
Test_04,31,FB,-13.4374,241.2585,135.67568,122.23828,81.8125,4.079166667,61.47449,0.6329983,-179.78401,0
Test_04,32,FB,-352.52541,143.6507,355.9266,3.40119,103.5641667,33.31583333,-25.55634,0.8429956,-169.20704,0
Test_04,33,FB,-205.07113,323.5272,266.1718,61.10067,121.325,33.7,26.0201,0.8179959,-297.5071,0
Test_04,34,FB,-5.59293,192.6506,78.74072,73.14779,45.09166667,4.2,0,0.9879937,-192.6506,0
Test_04,35,FB,154.5414,54.94535,-187.4503,32.9089,67.36666667,24.63333333,0,0.8569954,-54.94535,0
Test_04,36,FB,-175.1737,222.7155,225.6694,50.4957,97.64166667,23.525,5.761767,0.8399956,-216.953733,0
Test_04,37,FB,213.97173,91.6462,-220.80271,6.83098,73.86666667,24.46666667,10.36506,0.9239945,-81.28114,0
Test_04,38,FB,289.0543,273.6608,-309.8684,20.8141,83.475,39.43333333,-0.705267,0.5,-274.366067,0
Test_04,39,FB,-164.27989,86.63312,198.014604,33.734714,53.65833333,19.71666667,-25.21792,0.8989949,-111.85104,0
Test_04,40,FB,-127.9083,301.478,206.3148,78.4065,66.80833333,20.63333333,12.24009,0.8519955,-289.23791,0
Test_04,41,FB,137.2623,246.4767,-168.7558,31.4935,89.85,24.99166667,15.02679,0.889995,-231.44991,0
Test_04,42,FB,31.3926,48.77325,-59.33262,27.94002,50.31666667,5.933333333,1.803883,0.8809951,-46.969367,0
Test_04,43,FB,-201.4823,230.8531,301.00587,99.52357,107.6083333,24.125,4.962699,0.6919975,-225.890401,0
Test_04,44,FB,248.73112,125.4443,-248.72866,-0.00246,95.69166667,31.56666667,14.35738,0.9379944,-111.08692,0
Test_04,45,FB,151.63307,311.509,-181.93397,30.3009,64.58333333,17.79166667,-3.521083,0.8299958,-315.030083,0
Test_04,46,FB,-1.41709,120.9598,10.81233,9.39524,41.54166667,6.775,0,0.8279958,-120.9598,0
Test_04,47,FB,-293.99548,351.8546,335.9614,41.96592,157.4,47.56666667,19.46124,0.5389995,-332.39336,0
Test_04,48,FB,-171.2127,202.5832,230.6473,59.4346,74.15833333,30.69166667,19.78638,0.8569954,-182.79682,0
Test_04,49,FB,113.0642,90.8933,-150.1299,37.0657,62.725,20.54166667,7.457067,0.9079947,-83.436233,0
Test_04,50,FB,-92.235,286.2858,239.19705,146.96205,105.1083333,18.8,56.82461,0.7999961,-229.46119,0
Test_04,51,FB,228.3913,245.6846,-340.3211,111.9298,106.9666667,28.31666667,-9.838203,0.6059986,-255.522803,0
Test_04,52,FB,-94.4321,332.7905,107.3216,12.8895,54.48333333,26.26666667,-1.685331,0.887995,-334.475831,0
Test_04,53,FB,286.1044,162.058,-299.8856,13.7812,110,39.975,0,0.6079986,-162.058,0
Test_04,54,FB,104.985493,346.5919,-150.70696,45.721467,62.20833333,26.525,-14.27621,0.8609954,-360.86811,0
Test_04,55,FB,-4.9718,141.6614,40.9054,35.9336,55.14166667,5.575,0,0.7139972,-141.6614,0
Test_04,56,FB,-265.9396,334.1584,342.4945,76.5549,136.1,39.775,-1.244678,0.6679978,-335.403078,0
Test_04,57,FB,142.0274,229.7357,-161.9027,19.8753,79.025,27.21666667,1.254077,0.8340021,-228.481623,0
Test_04,58,FB,35.420627,54.89217,-70.88462,35.463993,43.09166667,9.083333333,20.60542,0.8269958,-34.28675,0
Test_04,59,FB,-139.0815,224.5006,185.8021,46.7206,69.95,30.19166667,0.8186276,0.8499955,-223.6819724,0
Test_04,60,FB,282.44627,87.38866,-422.96096,140.51469,202.925,34.71666667,0,0.6399982,-87.38866,0
Test_04,61,FB,274.8075,239.7408,-243.949288,-30.858212,77.99166667,27.74166667,13.70044,0.6789977,-226.04036,0
Test_04,62,FB,25.33697,92.59468,-40.98902,15.65205,48.73333333,8.625,0,0.813996,-92.59468,0
Test_04,63,FB,-175.52113,288.0789,225.33625,49.81512,71.03333333,27.29166667,19.13872,0.6929975,-268.94018,0
Test_04,64,FB,-231.90638,156.7,233.43274,1.52636,79.55833333,36.10833333,-29.02063,0.7859963,-185.72063,0
Test_04,65,FB,155.99154,322.8643,-199.12341,43.13187,111.6666667,33.475,-84.21309,0.6119986,-407.07739,0
Test_04,66,FB,323.945859,130.9509,-315.76574,-8.180119,111.4,40.375,-16.01276,0.9609941,-146.96366,0
Test_04,67,FB,74.2134,342.7202,-52.2634,-21.95,61.25833333,19.875,47.87035,0.6789977,-294.84985,0
Test_04,68,FB,-316.4,207.8605,371.0206,54.6206,123.7,46.71666667,-15.61984,0.6769977,-223.48034,0
Test_04,69,FB,13.4647,69.61707,-92.2484,78.7837,50.8,5.008333333,-43.63328,0.5989987,-113.25035,0
Test_04,70,FB,-116.49999,214.1167,192.32293,75.82294,91.30833333,38.15,17.02509,0.577999,-197.09161,0
Test_04,71,FB,-257.1694,109.0204,283.9792,26.8098,82.775,34.43333333,-15.60322,0.7659966,-124.62362,0
Test_04,72,FB,201.73953,312.477,-240.83472,39.09519,91.5,27.55,-78.88749,0.5399995,-391.36449,0
Test_04,73,FB,134.2932,114.7599,-157.47623,23.18303,87.03333333,22.9,21.13869,0.7149972,-93.62121,0
Test_04,74,FB,-76.592,298.3422,117.7411,41.1491,44.8,15.05,-14.00462,0.811996,-312.34682,0
Test_04,75,FB,346.3575,149.8894,-293.1758,-53.1817,118.05,59.93333333,62.63604,0.8219959,-87.25336,0
Test_04,76,FB,-162.9217,41.82882,277.17552,114.25382,118.15,30.96666667,54.52668,0.5889989,12.69786,0
Test_04,77,FB,-336.39205,321.9714,393.03311,56.64106,164.325,72.25,12.86431,0.7989962,-309.10709,0
Test_04,78,FB,116.6162,191.1795,-180.22353,63.60733,74.36666667,26.48333333,-29.70633,0.6939975,-220.88583,0
Test_04,79,FB,-138.20246,331.4746,149.96466,11.7622,111.6666667,36.2,-60.82246,0.7529967,-392.29706,0
Test_04,80,FB,-32.77911,145.3829,94.820137,62.041027,39.29166667,11.95,8.527414,0.8189959,-136.855486,0
Test_04,81,FB,117.41901,5.879929,-134.11242,16.69341,65.575,30.6,-0.7929878,0.7269971,-6.6729168,0
Test_04,82,FB,90.52701,179.7426,-88.818,-1.70901,71.40833333,36.75833333,18.40807,0.7659966,-161.33453,0
Test_04,83,FB,322.50751,16.45566,-294.06319,-28.44432,135.275,72.81666667,-16.75501,0.7669966,-33.21067,0
Test_04,84,FB,-89.21708,242.2097,145.7353,56.51822,81.76666667,30.275,0,0.6779977,-242.2097,0
Test_04,85,FB,-268.3747,97.4072,328.0759,59.7012,173.8666667,77.525,74.4612,0.655998,-22.946,0
Test_04,86,FB,-78.0389,337.2741,139.1875,61.1486,105.8333333,11.76666667,30.35032,0.6649979,-306.92378,0
Test_04,87,FB,207.6758,218.076,-182.5668,-25.109,82.59166667,40.03333333,44.45708,0.7979962,-173.61892,0
Test_04,88,FB,-281.06657,87.43551,300.113363,19.046793,140.8166667,61.5,-18.92799,0.6679978,-106.3635,0
Test_04,89,FB,-294.754588,272.014,323.77925,29.024662,150.3833333,55.21666667,17.75576,0.6069986,-254.25824,0
Test_04,90,FB,95.6381,100.2669,-176.9026,81.2645,90.925,25.65,-38.85461,0.5529993,-139.12151,0
Test_04,91,FB,-309.4031,217.25,371.126215,61.723115,176.6083333,79.15833333,20.35046,0.7759964,-196.89954,0
Test_04,92,FB,37.48968,98.48688,-76.6687,39.17902,46.94166667,6.966666667,-3.940448,0.8749952,-102.427328,0
Test_04,93,FB,-27.889557,267.0691,57.671467,29.78191,53.725,8.341666667,-31.22919,0.6609979,-298.29829,0
Test_04,94,FB,-20.644817,95.79652,60.76057,40.115753,65.51666667,20.78333333,0,0.7569967,-95.79652,0
Test_04,95,FB,77.87549,298.5331,-131.6015,53.72601,73.16666667,24.85833333,-23.65475,0.5459994,-322.18785,0
Test_04,96,FB,-48.92474,90.39873,137.50536,88.58062,72.23333333,18.24166667,16.25305,0.5379995,-74.14568,0
Test_04,97,FB,-101.19286,320.7863,190.8099,89.61704,82.6,20.28333333,52.85776,0.7049974,-267.92854,0
Test_04,98,FB,-177.0909,225.0226,213.0654,35.9745,97.14166667,30.75833333,0,0.7439969,-225.0226,0
Test_04,99,FB,169.4753,83.58978,-134.2219,-35.2534,96.88333333,37.4,25.49142,0.8149959,-58.09836,0
Test_04,100,FB,-35.2968,311.9279,30.6166,-4.6802,44.95,18.43333333,-4.072314,0.7439969,-316.000214,0
Test_04,101,FB,71.0913,41.17081,-90.7629,19.6716,55.725,28.74166667,0,0.8509955,-41.17081,0
Test_04,102,FB,75.5043,211.4707,-57.374,-18.1303,51.05,22.96666667,23.60205,0.7369969,-187.86865,0
Test_04,103,FB,-145.68158,66.12304,133.350983,-12.330597,90.29166667,62.15,-21.7338,0.8449956,-87.85684,0
Test_04,104,FB,-244.4885,230.6355,236.8587,-7.6298,121.4,68.91666667,-15.09764,0.7989962,-245.73314,0
Test_04,105,FB,181.6028,45.33326,-225.77353,44.17073,134.6166667,43,-9.912261,0.6999974,-55.245521,0
Test_04,106,FB,-201.7341,190.0853,205.3507,3.6166,116.6583333,53.26666667,-40.36238,0.658998,-230.44768,0
Test_04,107,FB,-287.0597,16.39569,275.63965,-11.42005,123.2333333,66.88333333,-8.09035,0.7929962,-24.48604,0
Test_04,108,FB,325.4327,181.5312,-316.69682,-8.73588,152.575,89.63333333,13.82322,0.7289971,-167.70798,0
Test_04,109,FB,-300.0386,32.0496,336.5575,36.5189,127.3333333,63.55833333,18.88804,0.8559954,-13.16156,0
Test_04,110,FB,151.0663,243.5961,-140.5315,-10.5348,115.6416667,46.60833333,0,0.6869976,-243.5961,0
Test_04,111,FB,-87.81342,87.34032,180.60653,92.79311,91.6,32.50833333,28.99163,0.6979975,-58.34869,0
Test_04,112,FB,160.22985,359.8611,-134.56474,-25.66511,65.13333333,35.78333333,43.95167,0.731997,-315.90943,0
Test_04,113,FB,145.8354,223.1039,-162.8487,17.0133,89.55,46.98333333,-2.519142,0.8529955,-225.623042,0
Test_04,114,FB,251.5593,43.71339,-341.5879,90.0286,161.2583333,66.30833333,-25.58785,0.8169959,-69.30124,0
Test_04,115,FB,-6.1893,150.3631,58.7582,52.5689,41.6,7.041666667,17.40028,0.6419982,-132.96282,0
Test_04,116,FB,-120.297,3.787498,140.5931,20.2961,61.6,26.56666667,-17.62943,0.7749965,-21.416928,0
Test_04,117,FB,-285.5626,192.6008,304.3,18.7374,151.1666667,57.975,5.907465,0.7379969,-186.693335,0
Test_04,118,FB,-148.9621,20.49209,221.6647,72.7026,118.05,28.89166667,24.22824,0.7609966,3.73615,0
Test_04,119,FB,-86.7606,256.417,104.1339369,17.3733369,45.23333333,26.39166667,0,0.7849963,-256.417,0
Test_04,120,FB,305.4009,90.36957,-342.8233,37.4224,138.0083333,60.21666667,-2.981261,0.8419956,-93.350831,0
Test_04,121,FB,65.4941,202.1856,-107.09191,41.59781,47.08333333,20.2,-9.05101,0.6799977,-211.23661,0
Test_04,122,FB,-208.50187,6.979287,269.81767,61.3158,119.075,51.25833333,0,0.806996,-6.979287,0
Test_04,123,FB,352.2972,237.0747,-434.4522,82.155,188.9833333,91.225,-24.82993,0.7219971,-261.90463,0
Test_04,124,FB,228.3262,354.5142,-286.5525,58.2263,93.25,39.06666667,-25.34784,0.8009961,-379.86204,0
Test_04,125,FB,42.816,133.3707,-113.9367,71.1207,50.64166667,14.88333333,-43.16909,0.7809964,-176.53979,0
Test_04,126,FB,97.4857,271.0323,-121.0309,23.5452,97.08333333,27.99166667,41.0699,0.6659979,-229.9624,0
Test_04,127,FB,-37.1976,84.13581,91.1756,53.978,35.64166667,12.79166667,16.34502,0.7719965,-67.79079,0
Test_04,128,FB,-261.3153,304.0905,303.4954,42.1801,126.4333333,59.55833333,2.766207,0.7799964,-301.324293,0
Test_04,129,FB,-265.1864,156.8961,267.3108,2.1244,136.275,66.26666667,19.50361,0.6799977,-137.39249,0
Test_04,130,FB,-297.7348,322.7105,316.8161,19.0813,121.1833333,57.8,-3.868522,0.7749965,-326.579022,0
Test_04,131,FB,-199.45087,147.6922,249.58902,50.13815,114.5166667,52.2,-1.665848,0.7809964,-149.358048,0
Test_04,132,FB,167.1426,12.77988,-180.5936,13.451,78,37.10833333,13.16116,0.5849989,0.38128,0
Test_04,133,FB,29.6206,200.1021,-45.8337,16.2131,53.74166667,13.18333333,49.50906,0.6999974,-150.59304,0
Test_04,134,FB,336.8252,32.01491,-319.2101,-17.6151,168.675,86.525,46.05476,0.6929975,14.03985,0
Test_04,135,FB,15.7234,245.3386,-60.64857,44.92517,40.45833333,5.658333333,-8.936613,0.7739965,-254.275213,0
Test_04,136,FB,326.6737,50.88972,-337.8555,11.1818,173.1666667,73.38333333,0,0.5579993,-50.88972,0
Test_04,137,FB,-320.96622,242.3972,378.100831,57.134611,141.375,63.20833333,9.319359,0.7629966,-233.077841,0
Test_04,138,FB,154.88714,108.5699,-167.84985,12.96271,71.85,32.98333333,27.30009,0.7769964,-81.26981,0
Test_04,139,FB,168.53593,287.9517,-211.5596,43.02367,98.70833333,47.90833333,-10.77761,0.730997,-298.72931,0
Test_04,140,FB,185.702553,79.80077,-186.93705,1.234497,109.3833333,49.75833333,-63.30148,0.5369995,-143.10225,0
Test_04,141,FB,0.8888,102.3529,-49.6202,48.7314,28.26666667,0.1,-15.03259,0.7619966,-117.38549,0
Test_04,142,FB,-254.5389,268.8813,219.7362,-34.8027,91.65833333,52.5,-14.54576,0.7509968,-283.42706,0
Test_04,143,FB,-194.7968,82.64038,202.0543,7.2575,109.7,58.18333333,-47.73939,0.5909988,-130.37977,0
Test_04,144,FB,-29.9283,272.8818,50.1264,20.1981,33.36666667,15,-0.7672282,0.8159959,-273.6490282,0
Test_04,145,FB,256.65217,92.37689,-247.01536,-9.63681,145.2333333,62.775,26.21022,0.8519955,-66.16667,0
Test_04,146,FB,-132.60244,296.541,225.20177,92.59933,115.55,31.65833333,22.87642,0.7279971,-273.66458,0
Test_04,147,FB,-327.9934,200.0311,123.07752,-204.91588,144.4916667,98.625,-6.085441,0.7099973,-206.116541,0
Test_04,148,FB,174.30461,179.0613,-200.38835,26.08374,96.61666667,51.46666667,0,0.7809964,-179.0613,0
Test_04,149,FB,290.159658,341.7609,-240.73802,-49.421638,181.3583333,92.625,64.71879,0.6789977,-277.04211,0
Test_04,150,FB,338.4155,217.9129,-370.341,31.9255,149.2166667,83.88333333,-10.37458,0.6289983,-228.28748,0
Test_04,151,FB,-123.5848,20.0971,159.085,35.5002,83.96666667,43.45833333,-11.07385,0.808996,-31.17095,0
Test_04,152,FB,-229.9249,223.8034,250.7104,20.7855,99.225,51.75,-20.05124,0.6849976,-243.85464,0
Test_04,153,FB,-261.7551,54.20223,264.1235,2.3684,99.06666667,53.925,-13.2887,0.811996,-67.49093,0
Test_04,154,FB,-12.3995,231.6481,36.3438,23.9443,20.74166667,7.333333333,4.214561,0.8259958,-227.433539,0
Test_04,155,FB,60.4096,64.80512,-78.4286,18.019,40.90833333,22.6,6.221424,0.8209959,-58.583696,0
Test_04,156,FB,184.1607,245.119,-175.8227,-8.338,84.20833333,49.25833333,29.92842,0.7939962,-215.19058,0
Test_04,157,FB,289.4943,86.30282,-318.3046,28.8103,117.3333333,61.71666667,0,0.809996,-86.30282,0
Test_04,158,FB,192.14852,262.7955,-201.60767,9.45915,93.16666667,38.98333333,21.55083,0.6989974,-241.24467,0
Test_04,159,FB,244.79418,97.68018,-193.26598,-51.5282,105.5416667,43.33333333,31.69466,0.8439956,-65.98552,0
Test_04,160,FB,-27.0365,345.0176,132.63142,105.59492,88.75833333,20.79166667,77.26768,0.6279984,-267.74992,0
Test_04,161,FB,-170.42284,307.5922,142.381437,-28.041403,81.70833333,39.675,-55.21956,0.7739965,-362.81176,0
Test_04,162,FB,97.05377,100.4096,-88.02202,-9.03175,59.71666667,29.9,31.04457,0.8029961,-69.36503,0
Test_04,163,FB,290.60522,301.3604,-313.2872,22.68198,150.7916667,72.05,5.889327,0.6089986,-295.471073,0
Test_04,164,FB,56.97715,112.7513,-110.95741,53.98026,42.75,17.21666667,-24.84954,0.8629953,-137.60084,0
Test_04,165,FB,-302.31223,262.0693,275.20695,-27.10528,128.9666667,64.8,-35.35852,0.8359957,-297.42782,0
Test_04,166,FB,190.5413,42.61045,-203.9567,13.4154,103.1083333,54.69166667,-1.082565,0.8359957,-43.693015,0
Test_04,167,FB,-57.6279,223.9488,40.5901,-17.0378,64.075,25.31666667,-29.06851,0.884995,-253.01731,0
Test_04,168,FB,328.6634,20.14202,-373.9885,45.3251,164.25,80.36666667,-18.32278,0.7019974,-38.4648,0
Test_04,169,FB,-39.6063,170.9446,42.7289,3.1226,38.65833333,11.95,-29.49576,0.963994,-200.44036,0
Test_04,170,FB,317.3167,337.752,-287.1845,-30.1322,132.2583333,62.14166667,23.08907,0.9289945,-314.66293,0
Test_04,171,FB,-322.1951,205.1076,302.8139,-19.3812,160.0333333,68.43333333,0,0.9249945,-205.1076,0
Test_04,172,FB,-96.8009,10.46126,191.1413592,94.34045921,93.74166667,29.2,57.54516,0.3600018,47.0839,0
Test_04,173,FB,353.7912,267.7796,-269.09005,-84.70115,217.85,106.75,-31.93233,0.4160011,-299.71193,0
Test_04,174,FB,-63.18847,190.6388,87.67809,24.48962,47.95,18.625,0,0.7659966,-190.6388,0
Test_04,175,FB,267.98176,19.58495,-247.80117,-20.18059,164.9583333,78.53333333,19.04488,0.731997,-0.54007,0
Test_04,176,FB,4.5528,238.8396,-65.5443,60.9915,31.29166667,4.366666667,-30.60633,0.6609979,-269.44593,0
Test_04,177,FB,325.75112,31.73933,-377.30348,51.55236,159.2916667,65.9,-21.39698,0.6449981,-53.13631,0
Test_04,178,FB,52.27924,181.5925,-61.92691,9.64767,33.63333333,15.10833333,7.152766,0.8179959,-174.439734,0
Test_04,179,FB,9.7534,10.90001,-44.0866,34.3332,24.96666667,5.283333333,4.872655,0.7649966,-6.027355,0
Test_04,180,FB,-305.2233,197.126,318.2065,12.9832,136.275,65.91666667,-5.300375,0.7789964,-202.426375,0
Test_04,181,FB,280.92828,71.20807,-322.2332,41.30492,141.6833333,70.73333333,-23.13052,0.8489955,-94.33859,0
Test_04,182,FB,-252.7743,229.2845,305.8841,53.1098,103,52.05,8.856056,0.6899976,-220.428444,0
Test_04,183,FB,301.9295,95.61425,-322.0189,20.0894,148.525,84.14166667,-29.71284,0.7579967,-125.32709,0
Test_04,184,FB,-274.6167,261.2563,312.9473,38.3306,126.5583333,62.55833333,3.284142,0.8839951,-257.972158,0
Test_04,185,FB,-69.8346,101.1156,77.1829,7.3483,34.45833333,19.7,-17.34262,0.9999936,-118.45822,0
Test_04,186,FB,252.44335,268.3,-298.44407,46.00072,122.425,58.15,-21.58623,0.8699952,-289.88623,0
Test_04,187,FB,-356.4601,48.03266,402.3538,45.8937,146.9833333,68.51666667,18.74951,0.9389943,-29.28315,0
Test_04,188,FB,213.70704,271.5733,-304.41315,90.70611,121.2333333,45.075,-28.58214,0.8769951,-300.15544,0
Test_04,189,FB,-263.4143,28.33811,268.8455,5.4312,120.4416667,58.71666667,-30.70991,1,-59.04802,0
Test_04,190,FB,-48.27375,199.1281,66.08369,17.80994,32.68333333,14.5,-12.31014,0.9969936,-211.43824,0
Test_04,191,noFB,-312.0613,8.579903,295.75093,-16.31037,160.6833333,160.6833333,0,0.5640056,-8.579903,0
Test_04,192,noFB,177.20539,154.9977,-201.61622,24.41083,68.13333333,68.13333333,0,0.8319957,-154.9977,0
Test_04,193,noFB,130.0873,311.4818,-166.97459,36.88729,69.825,69.825,0,0.8979949,-311.4818,0
Test_04,194,noFB,-300.77355,104.1553,173.05221,-127.72134,109.2083333,109.2083333,0,0.4760003,-104.1553,0
Test_04,195,noFB,-231.4652,158.0001,274.10658,42.64138,107.1833333,107.1833333,0,0.7159972,-158.0001,0
Test_04,196,noFB,84.16417,12.84719,-105.94833,21.78416,75.50833333,75.50833333,0,0.8629953,-12.84719,0
Test_04,197,noFB,45.6397,196.2994,-75.1615,29.5218,40,40,0,0.8539954,-196.2994,0
Test_04,198,noFB,220.3575,15.4432,-254.1814,33.8239,100.5,100.5,0,0.7749965,-15.4432,0
Test_04,199,noFB,-151.9272,178.2492,191.5637,39.6365,91.575,91.575,0,0.9129947,-178.2492,0
Test_04,200,noFB,0,25.21701,-8.9023,-8.9023,23.45833333,23.45833333,0,0.5959988,-25.21701,0
Test_05,1,noFB,319.5463,108.8356,-255.2006,64.3457,42.48225,42.48225,0,0.7179972,-108.8356,0
Test_05,2,noFB,315.6994,10.1951,-244.88244,-70.81696,34.9945,34.9945,0,0.6629979,-10.1951,0
Test_05,3,noFB,-148.63327,282.1601,172.226334,23.593064,22.96691667,22.96691667,0,0.6299983,-282.1601,0
Test_05,4,noFB,-274.438032,91.02564,273.64244,-0.795592,33.78991667,33.78991667,0,0.6859976,-91.02564,0
Test_05,5,noFB,79.44711,245.5453,-122.4947,43.04759,19.25833333,19.25833333,0,0.6639979,-245.5453,0
Test_05,6,noFB,298.6258,68.23235,-285.8428,-12.783,36.65916667,36.65916667,0,0.7509968,-68.23235,0
Test_05,7,noFB,-226.87621,307.2837,248.85242,21.97621,29.52833333,29.52833333,0,0.7069973,-307.2837,0
Test_05,8,noFB,221.53854,108.8149,-226.06755,4.52901,29.995,29.995,0,0.6019987,-108.8149,0
Test_05,9,noFB,182.03109,321.1674,-196.35607,14.32498,28.60916667,28.60916667,0,0.5449994,-321.1674,0
Test_05,10,noFB,-147.67965,149.3856,170.7328,23.05315,23.235,23.235,0,0.6859976,-149.3856,0
Test_05,11,FB,-319.86937,323.7585,358.06124,38.19187,43.23416667,15.00916667,0,0.656998,-323.7585,0
Test_05,12,FB,-83.24936,156.1315,128.65484,45.40548,33.13833333,6.585,1.7201,0.6419982,-154.4114,0
Test_05,13,FB,-321.44972,324.7542,306.30854,-15.14118,40.5425,17.79,17.51843,0.6949975,-307.23577,0
Test_05,14,FB,-176.1205,113.494,233.91983,57.79933,24.715,8.433333333,20.39496,0.7019974,-93.09904,0
Test_05,15,FB,52.06594,319.5571,-102.80717,50.74123,18.51416667,5.100833333,0,0.8609954,-319.5571,0
Test_05,16,FB,36.04586,140.408,-109.08264,73.03678,31.66,5.85,-3.769292,0.7409969,-144.177292,0
Test_05,17,FB,4.88302,315.2766,-56.74323,51.86021,17.68416667,2.973333333,6.367991,0.6789977,-308.908609,0
Test_05,18,FB,-239.62987,141.9559,302.72286,63.09299,37.31583333,13.06166667,20.86381,0.7619966,-121.09209,0
Test_05,19,FB,281.34269,342.1334,-358.32924,76.98655,47.12,11.12416667,-28.73725,0.6609979,-370.87065,0
Test_05,20,FB,-203.1042,127.6471,231.6092,28.505,23.60916667,8.621666667,10.63578,0.6499981,-117.01132,0
Test_05,21,FB,341.013,52.37783,-348.5795,7.5665,42.85916667,15.93916667,19.40234,0.7449968,-32.97549,0
Test_05,22,FB,-251.0693,240.9576,278.1829,27.1136,23.5175,9.920833333,0,0.6049986,-240.9576,0
Test_05,23,FB,21.2073,57.78619,-117.4651,96.2578,17.03083333,2.875,-11.19375,0.6379982,-68.97994,0
Test_05,24,FB,-132.035677,227.2744,186.9808,54.945123,18.65666667,6.9075,3.440051,0.6029987,-223.834349,0
Test_05,25,FB,-274.1047,57.8843,326.7487,52.644,31.19333333,10.92833333,27.72723,0.6139985,-30.15707,0
Test_05,26,FB,-311.8542,264.3088,307.7807,-4.0735,36.10916667,12.87333333,-29.96688,0.5999987,-294.27568,0
Test_05,27,FB,-88.3916,54.59216,168.2528,79.8612,21.89083333,21.89083333,-8.460805,0.5999987,-63.052965,0
Test_05,28,FB,264.82394,249.5641,-292.2591,27.43516,69.97416667,41.38333333,11.31964,0.5249997,-238.24446,0
Test_05,29,FB,15.7729,91.20538,-98.728,82.9551,14.7225,3.528333333,2.719801,0.6819977,-88.485579,0
Test_05,30,FB,-208.9141,275.6723,257.4812,48.5671,23.61583333,9.000833333,0,0.7039974,-275.6723,0
Test_05,31,FB,-294.4614,102.0159,347.2358,52.7744,37.19333333,13.71083333,22.32325,0.7159972,-79.69265,0
Test_05,32,FB,115.2702,312.5098,-168.61726,53.34706,17.87166667,5.751666667,19.21011,0.6439981,-293.29969,0
Test_05,33,FB,95.7907,139.1115,-176.4079,80.6172,55.63,6.769166667,-67.9075,0.6919975,-207.019,0
Test_05,34,FB,-4.9391,266.4557,106.26327,101.32417,22.59,1.855833333,11.56661,0.7159972,-254.88909,0
Test_05,35,FB,-323.5597,107.7484,341.1248,17.5651,39.7975,14.72083333,-29.70177,0.6899976,-137.45017,0
Test_05,36,FB,-319.2,275.9123,338.3112,19.1112,29.99166667,14.545,-9.833468,0.6949975,-285.745768,0
